file_size,entropy,num_sections,num_imports,has_debug,has_reloc,string_count,suspicious_apis,packed,class
41737368,0.46505826638328784,3,84,0,1,88,3,1,1
9456350,4.75846162729939,7,121,0,1,671,0,1,0
16543399,0.9478930683835021,4,58,0,0,304,5,1,0
17583219,6.819169364492753,4,85,0,1,927,0,1,0
13005311,4.893814969186735,7,95,0,0,306,4,0,0
4026828,0.6216864813283616,7,95,1,0,571,6,0,0
2271455,2.783355650466011,4,196,1,1,158,2,0,0
6448789,1.533453525705946,3,112,1,1,14,0,0,1
22638735,2.7281356571263,2,143,0,0,138,3,1,0
15021275,0.16030526896693864,1,102,0,0,349,2,0,0
7406579,7.048809482958262,1,14,0,1,632,0,0,1
6808977,2.2730545599162744,5,71,0,0,269,0,0,0
1949902,1.7051194468067594,1,158,1,0,570,7,0,0
2601467,2.7338497166088915,6,149,0,0,607,2,0,1
16585866,3.6900241993201552,4,21,1,0,104,8,0,0
1039454,7.1111902771786255,7,16,1,1,818,1,1,1
16103290,0.9035261192238515,1,186,1,1,172,4,0,0
69848,4.714272051144231,3,49,1,1,227,3,0,0
13916760,4.705352543234604,2,21,0,0,963,1,0,1
16884689,5.89562284764118,1,121,0,1,222,5,1,0
10562653,4.963478045940701,7,56,1,0,686,4,0,1
2802349,4.430597472271721,1,129,1,1,630,4,0,0
8938492,0.4817075693647883,1,103,0,1,438,0,0,0
4688610,3.121565603928392,5,36,1,0,720,4,1,1
1654784,4.0926698047138705,6,36,1,0,520,4,1,0
942692,5.165658929969851,2,175,1,0,174,9,1,0
54899030,3.657421428990128,6,17,0,0,496,4,0,0
21205069,5.965809157601155,8,56,1,1,144,6,0,1
3620321,7.206425645854496,1,85,1,1,313,3,0,0
27756292,1.8484898777557612,4,71,0,1,386,0,0,0
3138340,7.624713136041041,2,77,0,1,687,0,0,1
620877,6.2825801399869645,7,165,1,0,864,6,0,0
16505154,0.7239857575592721,3,25,0,0,391,0,0,0
1307481,7.909041866311951,5,132,0,1,881,11,1,1
19823536,7.171401036089411,2,98,0,0,749,5,0,0
12922193,3.6311810624593095,7,179,0,1,486,2,1,1
556690,2.7256392534833234,6,95,0,0,225,0,0,0
6775546,3.1682690505561704,5,132,1,0,245,2,1,1
24447347,5.8772174072707815,8,174,0,0,732,8,0,0
17208348,0.8347133567404299,8,74,1,0,460,1,0,1
3748600,6.076028241654225,4,174,1,1,440,6,1,1
26943030,5.3131810565980935,6,61,1,1,68,6,1,0
152863,1.0963630285160733,3,137,1,1,623,1,0,0
17198069,2.3451858311358595,7,84,0,1,757,6,0,0
4860274,0.3075220108927299,9,165,0,0,917,3,1,0
3303833,3.724457739510048,5,55,0,1,419,14,0,0
9718399,2.2424089646615935,3,36,1,1,590,0,0,0
17636705,7.402354572633456,6,105,0,1,956,3,0,0
26432045,4.471180076742828,5,142,0,0,59,1,0,0
7064273,3.7319280137812596,2,142,0,1,106,0,0,1
4145350,1.618765859341761,1,14,1,0,337,1,1,1
7050353,0.16986906639488097,2,42,1,0,14,8,1,0
1895245,5.356792101995425,9,167,0,0,854,2,1,0
59142,6.599066461863239,3,48,0,0,722,5,1,1
37337054,6.942803716839107,1,109,0,0,992,3,1,1
8956892,7.742668456560959,3,15,1,0,134,3,0,1
8388274,6.90939753454469,7,137,1,1,866,3,1,1
9927859,3.9765033177846183,4,130,1,1,984,7,1,1
6291390,1.5801156535625402,1,197,0,1,704,5,1,0
1956765,4.828320317493893,5,76,1,1,144,6,1,1
2366061,3.3213753078834003,1,116,1,0,956,0,1,0
23833653,6.522031628269047,4,31,0,1,161,3,0,1
8485252,3.942298978525053,2,59,1,0,382,0,1,0
3166499,4.063136727908736,9,163,0,0,626,0,0,0
59987472,7.990665901065689,8,125,1,0,322,6,0,0
14783399,2.572660019009171,4,199,1,1,369,0,0,0
4387785,0.3241915204584531,9,165,1,0,910,8,1,0
3856800,7.938696961990607,5,9,1,0,443,14,0,0
7473334,1.7971876181106063,6,17,0,0,367,3,1,0
13968298,3.064953990771822,4,171,0,1,683,2,1,0
18513594,3.2072164204877005,2,145,1,0,401,2,0,0
48933559,0.4993427300478759,9,188,1,0,994,10,1,1
24868125,0.3829778310729388,7,148,1,0,596,8,1,0
17597073,1.3998280716335447,10,104,0,1,388,5,0,0
4711770,1.1559867826212917,2,51,0,1,417,6,1,1
5579702,7.6215669490507185,1,57,0,1,705,0,0,0
38190124,5.629045809362191,2,98,1,1,826,2,0,0
7333516,4.544482116893773,3,70,0,0,683,5,0,0
7150649,2.9575325469624714,6,115,1,1,369,0,0,0
6963813,4.697163480967323,9,173,0,1,869,0,1,1
2890,6.838428781232667,3,7,0,1,14,0,1,0
14715926,3.678292769380551,4,192,1,1,562,4,1,0
10025459,0.37175581935154867,3,31,0,0,347,7,1,0
6895538,3.6028552455749976,7,179,1,1,62,5,0,0
174041,6.02714240026364,5,197,1,1,385,1,0,0
7117012,7.325079029165497,7,132,0,0,786,6,1,0
35583206,5.658536576194433,4,189,1,0,529,0,1,0
18067729,7.163862042551357,1,35,1,1,554,5,1,0
6465057,5.085000510073341,3,156,1,1,907,0,0,0
16338763,7.053292577401784,4,46,1,0,972,4,0,1
8929080,5.536457238968026,6,131,0,1,161,1,1,0
7834345,3.514119464021295,3,119,0,1,64,6,0,0
4071405,1.8172907191729522,7,179,0,0,722,1,0,1
16017845,3.2857423820806275,4,187,0,1,269,6,1,0
9114469,4.856737898483551,5,50,1,1,101,7,0,0
19032601,0.5106463560589418,1,88,1,1,445,3,0,0
14453818,1.4710553518983653,3,130,1,0,403,7,1,0
14905384,6.919104034677489,6,180,0,1,399,0,0,0
31451169,5.938361216683758,2,56,0,1,328,0,0,0
7079005,0.35478316818327826,5,140,1,1,115,3,1,1
20297644,3.4764411452209494,6,132,0,1,915,4,0,0
2984859,4.6566094414270776,7,130,1,1,51,7,1,1
23700925,4.930437789978319,9,35,0,1,454,6,0,0
43494761,5.021436512870384,3,117,0,1,215,9,1,1
43827384,1.2878772490097132,5,45,1,0,216,8,0,0
4706030,6.777568517080143,3,66,0,1,11,8,1,1
7924775,4.768341390878029,4,65,0,1,120,2,1,0
21027692,6.9671017941295865,3,76,1,0,182,3,0,1
804786,5.819838291587201,3,14,1,0,454,9,1,1
32185040,7.745779648969329,1,114,0,1,181,5,0,1
30054217,7.199742819972102,4,80,0,1,708,3,0,0
7713769,5.4796739897587035,8,129,0,0,104,5,1,0
2882522,6.391342169726189,3,12,0,0,397,8,1,0
5324463,7.689350289405088,2,98,0,0,107,6,0,0
5349363,4.891238938056047,1,156,1,0,728,2,0,0
5187420,3.670936907999482,5,159,0,1,803,7,1,0
3323173,4.10205825804626,3,106,1,1,293,5,0,0
2681715,2.9513097939003803,5,55,0,1,538,6,1,0
3127321,6.721391366830458,2,186,0,0,817,6,0,0
18977894,2.7470254942819423,3,51,1,1,439,2,0,1
2239640,5.269576176428472,3,80,1,0,741,1,1,0
22498984,6.842862077160512,1,194,0,1,526,7,1,0
31744435,7.362335231596792,2,26,0,1,50,2,1,0
18360876,5.143365380101466,1,198,0,1,381,0,0,0
9532991,7.446305689379789,4,159,1,1,627,10,1,0
5639541,3.4135329497976308,1,55,1,1,76,0,1,0
7303818,6.86499326963698,2,189,1,1,14,3,1,0
65125273,0.5541725121367413,1,115,1,1,453,6,1,0
10334626,6.6062387112931695,4,30,0,0,887,6,0,0
3252815,0.181034008085323,11,18,1,0,714,5,1,1
7460188,3.0407015835243447,10,46,1,1,953,4,1,0
5280169,4.722510611002748,2,36,0,0,570,8,0,0
3041644,4.346048847210606,8,19,0,1,81,1,0,0
18673075,7.501572632328448,7,32,1,1,589,2,0,0
13160837,5.747905433029345,3,61,0,1,609,6,0,1
12698905,2.0660395794847934,2,190,1,1,437,0,0,0
21617413,0.617283335877044,9,9,0,0,769,0,1,0
19214006,3.7010655566785333,1,92,0,0,587,0,1,1
7409193,4.107711770104178,9,59,1,0,411,9,1,0
32267062,2.923635355864599,5,136,0,1,583,0,1,0
691111,7.260937548482952,4,117,1,1,464,7,0,0
16028397,7.70876834145378,7,49,0,1,445,3,0,0
63460371,3.6411540573244316,4,168,0,1,690,0,1,0
3086137,3.833063795015698,1,122,0,0,549,4,1,0
10330335,7.038741808541208,2,117,1,1,678,6,0,0
15004698,0.817585194059137,7,86,0,1,894,6,0,0
18470154,1.9528756204209987,4,69,1,0,614,5,1,1
30203968,3.6279769108416167,3,149,1,0,432,10,1,0
20493888,3.1653379992209203,6,77,1,1,288,8,1,0
145477,6.503920166423616,5,195,0,1,395,0,1,0
3369785,7.8712712506564335,11,178,1,1,718,0,1,1
12465191,2.4296312297331886,5,196,1,0,382,0,1,1
886428,3.012856187589721,7,163,1,1,901,0,1,0
19662435,2.0795433381495574,2,34,0,0,166,5,0,0
31900360,4.0921776223092,2,139,1,1,860,6,1,1
4723453,6.147265995446929,2,169,0,1,76,3,0,0
2417548,6.157901545369593,9,81,0,1,981,4,0,0
2987309,2.6539167433520907,3,123,0,1,987,0,0,1
16682339,4.34802110461198,8,74,1,1,386,3,0,0
7112097,1.6573852374509626,5,70,0,0,790,10,0,0
49423866,3.378136632614809,4,126,1,1,986,1,1,1
15302029,6.893645186532166,9,79,1,0,407,0,1,0
15026161,0.7608436721285337,5,147,0,0,89,1,1,0
64931847,7.3360713063001235,9,151,0,0,780,3,0,1
2177589,3.259908664631018,8,74,0,1,248,6,0,1
21310594,1.7661141045058297,1,94,0,1,306,7,1,0
900200,0.42988630983774545,2,134,1,1,912,6,1,0
5779460,2.77992785919811,4,116,1,1,834,3,0,0
5032442,6.170244916794466,2,101,1,0,478,6,0,0
469244,6.006582582622552,1,79,1,0,575,0,1,0
22182870,2.270589078815931,1,166,0,0,674,2,1,0
13681479,7.784423607063867,1,42,1,1,281,10,0,0
30925672,6.085347820928947,5,35,1,0,516,0,1,1
3890521,3.234223322534177,5,196,0,1,307,6,0,0
19105,2.0360503569306836,7,147,1,1,62,7,1,1
4635033,7.408983887646201,2,89,0,0,704,4,0,0
8711402,5.398216453704102,3,68,0,0,333,10,0,1
498614,5.213328592375445,2,81,1,0,961,1,0,0
40825515,2.8945493192582568,3,75,0,0,572,3,0,0
603266,4.761050607130324,3,70,1,1,248,1,0,1
10118618,7.376410704826054,3,101,1,0,845,13,1,0
5767845,6.708120114381588,5,88,0,1,370,1,1,0
7955985,5.947824988039723,2,179,1,1,812,8,0,0
3954587,5.543389156333291,3,46,1,1,750,0,1,0
27286894,0.18604109407755764,7,112,0,0,631,5,1,1
12878921,3.341150275569621,1,120,0,1,721,5,1,0
3640395,6.732918425304369,10,76,0,1,364,4,0,0
8749138,7.427862387234874,1,195,0,0,398,6,1,0
7582200,6.921321918364746,6,67,1,1,699,0,0,1
1076395,4.7866101873030935,11,138,0,1,266,0,0,0
3255430,2.899148531572985,4,167,0,0,607,7,1,1
4205904,4.453718398116087,6,111,0,0,892,6,1,0
1623859,0.1433387267090076,6,29,1,1,836,8,1,0
19697410,3.6022742328351756,3,161,1,1,58,7,1,1
12647346,3.8357896921408248,5,80,1,0,387,4,1,1
12132209,6.166344475285129,3,106,1,0,928,6,1,1
17817028,0.47360360838944526,7,186,1,0,466,4,1,1
12009147,0.5281345285300834,3,198,0,0,800,8,0,0
19512630,6.884454316875472,3,180,0,0,779,4,0,1
6637150,4.196174015856359,7,183,1,1,946,2,1,1
741322,0.12303883465837995,1,129,1,1,333,1,1,1
3558291,3.755040268870963,8,92,1,0,944,3,1,1
5998126,5.588274100136976,9,76,1,1,108,9,1,1
2614755,2.9026894551170512,7,74,0,1,129,5,1,0
44504332,4.226962055751362,1,158,0,0,102,6,0,0
18092427,4.321286703029722,8,126,1,0,716,3,1,0
5808772,7.5265978813817425,4,65,0,1,299,4,0,1
8492767,1.5672886618964643,6,91,1,0,212,0,1,1
18330655,3.554653423865444,7,131,1,0,106,0,1,0
17575308,6.280528880447539,7,58,0,1,633,5,1,1
12338734,0.9935869310954466,2,11,0,1,867,0,0,0
10703240,4.80368616796505,4,158,1,0,927,1,1,1
5231442,2.118889086775911,7,194,1,0,206,7,1,0
9457519,2.0861080376663352,6,26,0,1,541,6,1,0
5490435,2.5907597314557806,1,18,1,0,82,0,1,1
3675140,7.941914445550507,4,156,0,1,645,2,0,0
15032221,5.71117457995553,5,71,1,0,101,6,0,0
9150143,3.375958377902248,6,139,0,0,624,6,1,1
25674481,7.34308439516359,2,42,0,1,856,2,0,0
10250288,0.5566618742483822,2,171,1,0,568,3,0,1
2777602,6.735848118938554,6,134,0,1,829,3,0,1
94469,6.259598031445124,7,22,1,0,573,1,1,0
5874629,0.011160071082645828,1,132,0,0,997,8,0,1
11295264,2.0282190588272035,6,189,0,1,820,1,1,0
2104992,4.944920855539119,2,14,1,0,949,5,1,1
2006464,0.8416207894458632,3,81,1,0,919,4,1,0
6719169,2.4219845476085675,6,74,0,0,959,10,1,0
16441112,0.3481695200008881,6,58,1,0,41,5,0,1
10556610,1.5507054982308714,8,48,0,1,233,6,0,0
6556601,5.911958970528516,3,188,1,0,207,0,0,1
3808722,1.0153278527321365,4,138,1,0,689,6,0,0
21065966,7.100647304291694,3,31,0,1,830,0,1,0
4510779,4.9413199749312104,4,199,1,1,941,8,1,0
34855861,5.67388856863715,10,156,0,0,895,3,1,0
3193224,1.6775185644944823,3,36,1,1,872,4,1,0
737830,7.470124174641315,3,133,1,1,382,1,0,1
1066714,5.04745878138082,1,157,0,0,715,2,1,0
33421426,2.6925650067956246,7,189,1,1,911,1,1,1
7426747,7.213111415040678,7,57,1,1,476,9,0,1
1114156,7.104036929141665,1,99,1,1,92,8,0,0
10047414,0.06441508821209485,6,151,1,1,155,1,1,1
17946736,0.10262744697302661,1,151,0,1,44,0,0,0
18620762,1.7569377717154406,9,169,0,1,752,8,1,0
551023,4.076521953899103,7,166,1,0,253,10,1,1
6322665,5.584552154510771,7,136,0,0,316,0,1,0
3803140,5.590643850413262,8,9,1,1,98,5,1,0
13077227,4.765575078618539,9,29,1,0,799,2,1,0
4108820,0.8960658908452466,1,183,1,0,771,7,1,0
2069033,1.468461175145916,3,107,0,1,480,1,0,0
6885504,2.267093806671573,4,19,1,1,190,4,0,1
3136279,7.716232184311362,2,20,1,0,670,0,1,0
7607608,4.46133297518528,2,184,0,0,329,3,1,0
146123,1.2117695117668,2,86,1,0,346,1,1,0
15200481,4.262902514009436,6,74,0,1,172,0,0,0
9163549,2.4753316117959585,5,41,1,0,816,6,0,0
30195635,1.0219152431917982,1,100,1,0,681,1,0,1
9654463,5.70846030057207,3,23,1,0,928,0,1,0
55303822,3.079670239350408,6,58,1,1,100,0,1,1
351475,7.947967355445865,5,32,1,0,377,3,0,0
24202979,1.3040026813276127,1,157,1,0,529,5,0,1
1668463,4.85922503342054,1,169,0,0,917,0,1,0
54199831,2.5283026378260223,5,135,1,0,420,0,1,0
38579629,1.2052578085666035,1,37,1,0,112,4,0,0
22728156,6.094024724458632,7,140,1,0,766,5,0,1
11729476,0.24465543444084492,3,27,0,1,12,4,0,1
25162344,7.758980842728412,1,188,1,1,328,5,1,0
5267343,0.9464373927030794,4,122,0,1,267,6,0,0
9202090,7.1397012748509185,6,104,1,0,237,8,0,0
50024641,2.5307851891775286,1,150,0,1,909,0,1,1
8535896,4.10986449033111,2,67,1,0,964,9,1,1
9698765,1.2573035312994199,7,102,0,0,958,4,0,0
19066542,4.518208742866242,8,13,1,0,735,2,0,0
1636881,6.317446279508117,5,67,1,1,623,6,1,1
5234666,6.495568768768213,6,78,0,0,773,5,0,1
8335416,5.0897303442437005,6,118,1,1,468,0,1,0
3208984,7.358659650346862,4,46,1,1,129,2,1,1
6553806,4.1749562674944345,5,147,1,0,426,5,0,0
6522968,4.541861188331062,5,71,0,1,558,2,1,0
1192522,5.457325154142115,3,82,0,0,577,5,0,1
7033485,6.803302945507051,11,160,1,1,949,5,0,0
2210785,0.588260807683139,1,111,0,1,228,4,0,1
3828637,3.549315966965932,4,163,0,0,378,7,1,0
2142721,5.038018521688228,3,42,1,1,337,0,0,0
11816886,2.9272096226017084,1,142,0,0,175,2,1,0
16156654,0.33635329491032007,5,89,1,1,53,4,0,0
9296163,3.0081995206997734,5,16,1,1,297,1,0,1
30948854,7.001530790738395,6,18,1,0,942,5,1,0
14405700,2.2882163583229103,1,74,0,1,406,3,1,0
7406228,1.055912188440649,6,186,1,0,889,9,0,0
30279192,5.037673432635546,6,69,1,1,359,6,0,1
12140925,4.6083779765423305,9,181,1,0,237,11,1,1
9334295,3.742533952969805,6,167,0,1,809,3,1,0
10819918,1.705829230650708,2,116,1,0,239,0,1,0
7598350,7.724622950529321,4,40,1,1,108,7,0,1
40440240,2.5896475800269663,4,134,1,0,613,7,0,1
2770553,1.23511649982105,1,44,1,0,39,4,0,0
39917003,4.290909505483578,3,47,1,1,586,0,0,0
15731406,7.838158363014868,4,185,1,0,780,11,0,0
67190,6.411735833419214,7,40,1,0,740,3,0,1
4097580,2.0114579545037268,7,87,0,0,481,0,0,0
830236,0.7120207050811649,2,137,0,1,900,7,0,0
8501819,1.5533051208604824,6,109,0,1,904,0,0,0
3789255,5.794263976677937,7,84,1,1,944,8,1,1
310917,7.356419511383881,5,178,1,1,808,6,1,1
2722710,5.551606644269818,1,147,1,1,427,6,0,0
4220459,2.2512499178732774,9,154,0,0,820,0,0,0
17484550,6.944692744640434,4,25,0,1,319,1,1,1
7360716,6.6286222260725935,7,170,1,0,960,6,0,1
4666558,7.072594871553833,9,75,0,1,639,2,0,1
9410215,0.1557253757045549,9,150,0,1,542,7,1,1
3298339,5.164744828444151,9,151,0,1,932,11,0,0
2346909,4.943232869577616,7,25,1,0,540,13,1,1
7377915,2.1635991085372126,2,69,1,0,851,5,0,0
9589975,7.816450292860788,1,70,1,0,373,0,1,0
11218600,5.433677494384674,6,73,0,0,764,5,1,0
23315753,0.37766509159752104,1,162,0,1,301,0,0,1
2025710,2.7521240194224497,7,181,1,1,577,0,0,0
27069201,6.688554450344776,2,117,0,1,834,3,0,0
4075169,2.8831936445623025,7,180,1,1,874,4,0,1
849598,2.5571829779596413,4,50,0,0,425,0,0,0
643152,7.832614480805631,7,26,1,1,890,0,1,0
59626,3.9616254769585844,4,186,1,0,832,3,0,1
17165841,6.369980270835477,5,80,0,1,159,5,0,0
1487001,3.317216468767958,8,126,0,1,322,6,1,1
7212673,6.437785446742949,1,74,1,1,449,0,0,0
5953061,4.174206703721291,7,125,0,1,428,0,0,0
15051360,3.5941258724896343,6,196,0,0,375,1,1,0
9283744,0.28259988926653534,3,59,0,1,830,8,1,0
2715994,6.975773913246417,1,144,0,1,827,0,0,1
895249,0.5539559653083881,8,77,1,0,580,5,1,1
7378787,1.5074395041466682,2,143,1,0,859,4,1,0
3486697,3.3553675393668483,5,113,1,1,821,0,0,0
3771130,0.8487728702118682,2,28,1,0,122,7,0,1
7224727,6.200330083428446,4,124,1,1,129,8,1,1
15883469,7.4819330511709925,2,143,1,1,251,1,1,1
5820926,1.7062897930138652,9,110,0,1,757,0,1,0
14000105,0.5828713805619516,1,16,1,1,773,8,1,0
12451019,5.163208461627791,3,199,0,0,492,8,0,0
29271002,0.1928819434930098,1,117,0,1,723,1,1,0
20173764,1.9955222327956577,2,8,1,0,508,7,0,1
9385604,7.071234589470897,2,139,1,1,531,0,1,0
10153782,0.3711246196101614,5,87,0,0,884,3,0,1
1113286,3.0879360577607864,7,18,1,0,744,0,1,0
3151446,2.695480458386256,1,49,1,1,417,3,0,0
5194453,6.319583466138802,5,102,0,0,471,6,0,0
29429261,6.178757643191453,7,65,1,0,590,2,1,0
17622899,1.5086015366687038,7,79,1,1,283,0,0,0
5024666,3.4482700937666966,5,40,1,1,298,4,0,0
146540,7.117286078362931,8,147,0,0,979,12,1,0
6450842,2.969808369895687,5,133,0,1,429,8,1,0
13475264,3.366151573137227,1,53,0,0,403,0,0,1
7658370,4.062808860528799,1,93,0,1,881,1,1,0
9417629,4.190713793801926,5,170,0,1,519,6,1,0
16916020,2.2385462043627014,8,27,0,0,345,2,0,0
37177241,7.039660295050098,6,193,0,0,341,1,0,0
783737,6.97066662094083,1,72,0,1,395,1,1,0
38808120,2.545447058744326,1,96,0,0,885,5,0,0
293870,4.323483148709706,7,20,0,0,881,8,1,0
5448408,6.365095944604218,7,161,1,0,460,9,1,1
20657733,1.6120037127438778,7,177,1,0,857,6,1,0
4979031,6.4203031757729105,4,96,1,1,472,0,0,0
17355779,2.4447235256616695,3,19,1,0,393,5,0,0
14992736,1.6833878383643057,5,27,1,0,264,6,0,0
13809912,0.034598212160552144,4,169,1,1,496,0,1,0
9459067,2.199439835346361,5,166,0,1,442,8,1,0
2028696,3.4173059723633994,1,75,0,0,816,7,0,0
7103638,4.343374250403184,6,122,1,0,600,2,0,1
4209910,2.4901133279912147,7,138,0,0,977,6,1,1
10205201,4.178638705377507,1,8,0,1,641,10,0,0
3653755,1.1905491085929647,2,132,1,0,194,1,0,0
8956596,6.990231982749022,1,188,1,0,289,0,1,1
4538113,6.795294575483123,5,142,0,0,476,10,0,0
466602,5.742541979140858,8,117,1,0,718,1,0,1
18518118,4.7888450930188835,3,98,0,0,754,8,1,0
13408832,7.799470596270201,5,29,0,1,814,6,0,0
35544026,5.955302924608211,5,192,1,1,604,1,1,1
7452663,4.640138014720924,11,63,0,0,547,3,0,0
10716686,7.593991070633795,1,17,0,1,124,0,1,0
12032611,5.237355965945312,3,152,1,1,126,5,1,0
5359685,3.784336768300701,1,115,0,0,766,3,1,1
14428803,7.423374174824929,6,65,0,0,937,2,1,0
1637816,2.5859832688052453,4,182,1,0,206,8,0,0
34924250,5.9350309372822085,7,168,0,1,160,0,0,0
7030470,3.6695643221244545,6,30,1,1,701,1,0,0
13386915,3.353897370013712,2,196,0,1,913,2,0,0
10359459,5.894431367167709,1,71,1,0,335,10,0,1
16920856,3.203483861408677,1,166,0,1,550,6,0,0
11688132,3.0565651719165015,12,140,1,0,743,8,1,0
9527751,3.2528460203693097,1,150,1,0,118,3,0,1
13281830,7.836769429941087,5,63,0,1,752,9,0,0
4482423,4.183708496512421,1,141,1,1,187,3,1,0
10976295,3.8678467190407995,7,112,0,0,597,10,1,0
11024239,4.581782467957287,5,60,0,0,509,0,1,0
6926862,5.618892461124041,6,184,1,0,545,3,1,0
9437139,1.1385635300277812,2,182,0,0,890,7,0,0
4598431,2.267723095391596,7,40,1,1,669,0,0,0
15233515,3.2488569249193713,1,132,0,1,98,3,0,0
6184822,0.7824547003803115,5,193,1,1,75,4,0,0
932790,0.47466776093217344,5,7,1,1,52,5,1,0
7381740,0.9691687486734768,8,6,0,1,393,3,0,1
12526222,4.151127103402296,3,188,1,1,615,7,1,1
12452087,7.313340414222488,7,107,0,1,715,9,1,1
18388158,0.7731146755473377,4,135,0,1,932,6,1,0
23680137,7.6399402849453715,6,189,1,0,503,2,1,0
1966292,5.988955657260412,1,10,0,0,966,3,0,0
8454934,5.069032992615886,5,181,1,1,429,10,1,1
69657433,6.828787796520751,2,188,1,0,796,2,0,0
8702155,7.4803988163980275,6,42,1,1,55,3,1,0
36803085,3.315517129488075,3,180,1,0,895,4,1,0
27924135,5.999712948292193,6,142,1,1,221,1,1,0
681608,5.163537621410035,2,165,0,0,487,5,1,0
19631371,1.5396540091208628,8,65,1,1,404,0,0,0
7147104,2.6509829855994527,8,92,1,1,28,4,1,0
6803020,2.0603782948689284,1,104,1,0,274,11,0,0
5698513,5.839488999020616,3,13,0,0,662,7,0,0
5226339,4.520085994491451,8,57,0,0,297,1,1,1
4153278,4.80345187800566,3,95,1,1,13,0,0,1
986396,6.3369369188393705,2,31,0,1,710,0,1,0
606611,5.822868030930029,8,39,0,0,567,0,1,0
5524826,2.258184279958069,1,171,1,1,146,4,0,0
27922936,7.646336843293614,4,191,1,0,289,9,0,0
6294871,2.7226221561221307,8,146,1,1,162,10,1,0
487284,7.8210730018827155,5,57,0,0,197,2,1,1
8091779,1.0988382831241807,8,176,0,0,131,2,1,0
14388920,5.488487934463462,1,97,1,0,347,0,1,0
13947769,3.858090760251807,3,21,0,1,32,0,1,0
6080711,6.053761294677651,10,118,0,0,101,8,1,1
59210723,1.1266795052479122,1,199,0,0,284,3,0,0
17645880,5.810875188591177,3,29,0,1,742,0,0,0
1579100,7.820455379529573,6,78,1,1,599,8,1,0
43766206,4.063467445165785,3,125,0,0,375,0,1,0
5675941,5.096249804087241,5,31,0,1,982,6,0,0
15782549,4.37292943220637,4,56,1,0,796,3,0,1
574221,5.939489273890287,3,168,1,1,18,5,0,1
3096828,5.604602540808242,1,45,0,1,936,8,0,0
2545043,4.46602387894047,6,79,0,1,31,9,0,0
9209253,2.89633724030527,4,21,0,0,361,6,1,0
60893,5.288758394439699,15,49,1,0,220,0,0,0
15543461,4.03999781335114,5,24,0,0,16,1,1,0
7557841,7.681617336295321,8,82,1,1,791,3,1,0
8423366,4.761359290654339,11,148,0,0,491,3,0,0
481268,5.190888408862297,6,135,1,0,235,3,1,0
4881060,1.737032282523172,3,42,1,1,616,2,1,0
10645564,2.8786322510906457,6,196,0,0,665,2,0,0
603570,0.5591625253299011,10,111,0,0,312,0,1,0
4536759,5.360088910669487,1,144,1,1,699,1,1,1
758046,4.072004379631071,2,43,1,0,40,9,1,0
28203747,1.6932897532545814,4,79,0,0,499,9,0,0
9215094,5.801096206030675,8,185,0,1,322,13,1,0
3666126,0.052906182196812424,7,142,0,1,658,1,0,1
11715614,4.121675131717622,1,38,1,1,318,5,0,0
8607085,0.45461752371657127,6,21,1,0,460,7,1,1
6125663,5.512977238205474,11,197,1,0,888,3,1,0
70559696,5.7528985576663905,12,121,0,0,659,6,0,0
11975674,4.968450584358634,3,166,1,0,919,0,1,0
29903076,2.5525161980452724,8,186,0,1,522,6,1,1
12214606,6.828263366189322,4,101,0,1,131,2,1,1
7914098,4.0737155112464185,4,123,1,0,578,4,1,0
7734011,4.183804073168908,10,85,0,1,469,10,0,1
35328839,6.331194591312828,2,50,0,1,80,8,0,0
3471809,1.759018552766312,5,119,0,0,261,0,0,0
33648184,0.2671526980067913,2,62,1,1,49,0,0,0
479539,5.066868538000335,3,13,1,1,670,7,0,0
3186428,4.371746167340197,2,9,1,1,929,6,1,0
5260156,3.7305217537455038,1,156,1,1,189,2,1,0
20775898,0.4021794973508488,4,135,1,1,887,7,1,0
2471487,3.780376760494062,8,37,1,1,74,3,1,0
26681532,0.5550286811585359,10,194,1,0,516,6,0,1
34808795,7.9977417839695795,5,50,0,1,250,0,0,0
21523060,6.549315004749067,3,121,0,0,514,9,0,1
5578817,7.460028426972448,7,85,1,0,722,3,1,0
4361490,6.016855634776032,5,192,0,1,650,0,1,0
7074997,3.0705745214966624,7,60,0,0,167,10,1,1
9254742,6.045499163312539,7,165,1,0,366,1,0,1
1423907,0.7038283561173158,2,72,1,0,789,5,0,1
15762376,0.7864118857331164,6,111,0,1,226,5,0,0
2038170,3.4174959738150976,3,45,1,0,439,3,1,0
8583009,0.3562180961642989,6,181,1,0,979,10,1,0
27238818,0.6224446521658749,11,22,0,1,769,0,1,1
9673847,3.3657950009201096,1,162,1,1,226,0,0,0
1219278,2.1011944203160873,4,184,1,1,75,7,0,1
23165388,2.390558563724337,9,18,1,1,902,5,0,0
2684731,4.411326020638976,6,38,0,0,667,1,1,1
11558899,4.5377584984942985,1,155,1,0,760,0,1,0
6100593,2.8122222568137776,4,7,1,0,913,2,1,0
16391610,4.708610285785738,4,33,1,0,295,3,0,1
4485494,7.16275307027475,2,83,0,0,31,1,0,0
20611462,0.11174761711115533,7,63,1,1,485,3,1,0
16595955,2.840184037546618,6,48,1,0,778,5,0,1
1791844,1.348724144354568,4,18,1,1,167,10,1,1
770144,1.3486141875510391,8,26,1,0,387,0,0,1
149779,3.2482565116308884,3,45,1,1,118,8,0,0
